,tweet_id,location
1362,700151421916807169,
1363,700143752053182464,
1364,700062718104104960,
1365,700029284593901568,
1366,700002074055016451,
1367,699801817392291840,
1368,699788877217865730,
1369,699779630832685056,
1370,699775878809702401,
1371,699691744225525762,
1372,699446877801091073,
1373,699434518667751424,
1374,699423671849451520,
1375,699413908797464576,
1376,699370870310113280,
1377,699323444782047232,
1378,699088579889332224,
1379,699079609774645248,
1380,699072405256409088,
1381,699060279947165696,
1382,699036661657767936,
1383,698989035503689728,
1384,698953797952008193,
1385,698907974262222848,
1386,698710712454139905,
1387,698703483621523456,
1388,698635131305795584,
1389,698549713696649216,
1390,698355670425473025,
1391,698342080612007937,
1392,698262614669991936,
1393,698195409219559425,
1394,698178924120031232,
1395,697995514407682048,
1396,697990423684476929,
1397,697943111201378304,
1398,697881462549430272,
1399,697630435728322560,
1400,697616773278015490,
1401,697596423848730625,
1402,697575480820686848,
1403,697516214579523584,
1404,697482927769255936,
1405,697463031882764288,
1406,697270446429966336,
1407,697259378236399616,
1408,697255105972801536,
1409,697242256848379904,
1410,696900204696625153,
1411,696894894812565505,
1412,696886256886657024,
1413,696877980375769088,
1414,696754882863349760,
1415,696744641916489729,
1416,696713835009417216,
1417,696518437233913856,
1418,696490539101908992,
1419,696488710901260288,
1420,696405997980676096,
1421,696100768806522880,
1422,695816827381944320,
1423,695794761660297217,
1424,695767669421768709,
1425,695629776980148225,
1426,695446424020918272,
1427,695409464418041856,
1428,695314793360662529,
1429,695095422348574720,
1430,695074328191332352,
1431,695064344191721472,
1432,695051054296211456,
1433,694925794720792577,
1434,694905863685980160,
1435,694669722378485760,
1436,694356675654983680,
1437,694352839993344000,
1438,694342028726001664,
1439,694329668942569472,
1440,694206574471057408,
1441,694183373896572928,
1442,694001791655137281,
1443,693993230313091072,
1444,693942351086120961,
1445,693647888581312512,
1446,693644216740769793,
1447,693642232151285760,
1448,693629975228977152,
1449,693622659251335168,
1450,693590843962331137,
1451,693582294167244802,
1452,693486665285931008,
1453,693280720173801472,
1454,693267061318012928,
1455,693262851218264065,
1456,693231807727280129,
1457,693155686491000832,
1458,693109034023534592,
1459,693095443459342336,
1460,692919143163629568,
1461,692905862751522816,
1462,692901601640583168,
1463,692894228850999298,
1464,692828166163931137,
1465,692752401762250755,
1466,692568918515392513,
1467,692535307825213440,
1468,692530551048294401,
1469,692423280028966913,
1470,692417313023332352,
1471,692187005137076224,
1472,692158366030913536,
1473,692142790915014657,
1474,692041934689402880,
1475,692017291282812928,
1476,691820333922455552,
1477,691793053716221953,
1478,691756958957883396,
1479,691675652215414786,
1480,691483041324204033,
1481,691459709405118465,
1482,691444869282295808,
1483,691416866452082688,
1484,691321916024623104,
1485,691096613310316544,
1486,691090071332753408,
1487,690989312272396288,
1488,690959652130045952,
1489,690938899477221376,
1490,690932576555528194,
1491,690735892932222976,
1492,690728923253055490,
1493,690690673629138944,
1494,690649993829576704,
1495,690607260360429569,
1496,690597161306841088,
1497,690400367696297985,
1498,690374419777196032,
1499,690360449368465409,
1500,690348396616552449,
1501,690248561355657216,
1502,690021994562220032,
1503,690015576308211712,
1504,690005060500217858,
1505,689999384604450816,
1506,689993469801164801,
1507,689977555533848577,
1508,689905486972461056,
1509,689877686181715968,
1510,689835978131935233,
1511,689661964914655233,
1512,689659372465688576,
1513,689623661272240129,
1514,689599056876867584,
1515,689557536375177216,
1516,689517482558820352,
1517,689289219123089408,
1518,689283819090870273,
1519,689280876073582592,
1520,689275259254616065,
1521,689255633275777024,
1522,689154315265683456,
1523,689143371370250240,
1524,688916208532455424,
1525,688908934925697024,
1526,688898160958271489,
1527,688894073864884227,
1528,688828561667567616,
1529,688804835492233216,
1530,688789766343622656,
1531,688547210804498433,
1532,688519176466644993,
1533,688385280030670848,
1534,688211956440801280,
1535,688179443353796608,
1536,688116655151435777,
1537,688064179421470721,
1538,687841446767013888,
1539,687826841265172480,
1540,687818504314159109,
1541,687807801670897665,
1542,687732144991551489,
1543,687704180304273409,
1544,687664829264453632,
1545,687494652870668288,
1546,687480748861947905,
1547,687476254459715584,
1548,687460506001633280,
1549,687399393394311168,
1550,687317306314240000,
1551,687312378585812992,
1552,687127927494963200,
1553,687124485711986689,
1554,687109925361856513,
1555,687102708889812993,
1556,687096057537363968,
1557,686947101016735744,
1558,686760001961103360,
1559,686749460672679938,
1560,686730991906516992,
1561,686683045143953408,
1562,686618349602762752,
1563,686606069955735556,
1564,686394059078897668,
1565,686386521809772549,
1566,686377065986265092,
1567,686358356425093120,
1568,686286779679375361,
1569,686050296934563840,
1570,686035780142297088,
1571,686034024800862208,
1572,686007916130873345,
1573,686003207160610816,
1574,685973236358713344,
1575,685943807276412928,
1576,685906723014619143,
1577,685681090388975616,
1578,685667379192414208,
1579,685663452032069632,
1580,685641971164143616,
1581,685547936038666240,
1582,685532292383666176,
1583,685325112850124800,
1584,685321586178670592,
1585,685315239903100929,
1586,685307451701334016,
1587,685268753634967552,
1588,685198997565345792,
1589,685169283572338688,
1590,684969860808454144,
1591,684959798585110529,
1592,684940049151070208,
1593,684926975086034944,
1594,684914660081053696,
1595,684902183876321280,
1596,684880619965411328,
1597,684830982659280897,
1598,684800227459624960,
1599,684594889858887680,
1600,684588130326986752,
1601,684567543613382656,
1602,684538444857667585,
1603,684481074559381504,
1604,684460069371654144,
1605,684241637099323392,
1606,684225744407494656,
1607,684222868335505415,
1608,684200372118904832,
1609,684195085588783105,
1610,684188786104872960,
1611,684177701129875456,
1612,684147889187209216,
1613,684122891630342144,
1614,684097758874210310,
1615,683857920510050305,
1616,683852578183077888,
1617,683849932751646720,
1618,683834909291606017,
1619,683828599284170753,
1620,683773439333797890,
1621,683742671509258241,
1622,683515932363329536,
1623,683498322573824003,
1624,683481228088049664,
1625,683462770029932544,
1626,683449695444799489,
1627,683391852557561860,
1628,683357973142474752,
1629,683142553609318400,
1630,683111407806746624,
1631,683098815881154561,
1632,683078886620553216,
1633,683030066213818368,
1634,682962037429899265,
1635,682808988178739200,
1636,682788441537560576,
1637,682750546109968385,
1638,682697186228989953,
1639,682662431982772225,
1640,682638830361513985,
1641,682429480204398592,
1642,682406705142087680,
1643,682393905736888321,
1644,682389078323662849,
1645,682303737705140231,
1646,682259524040966145,
1647,682242692827447297,
1648,682088079302213632,
1649,682059653698686977,
1650,682047327939461121,
1651,682032003584274432,
1652,682003177596559360,
1653,681981167097122816,
1654,681891461017812993,
1655,681694085539872773,
1656,681679526984871937,
1657,681654059175129088,
1658,681610798867845120,
1659,681579835668455424,
1660,681523177663676416,
1661,681340665377193984,
1662,681339448655802368,
1663,681320187870711809,
1664,681302363064414209,
1665,681297372102656000,
1666,681281657291280384,
1667,681261549936340994,
1668,681242418453299201,
1669,681231109724700672,
1670,681193455364796417,
1671,680970795137544192,
1672,680959110691590145,
1673,680940246314430465,
1674,680934982542561280,
1675,680913438424612864,
1676,680889648562991104,
1677,680836378243002368,
1678,680805554198020098,
1679,680801747103793152,
1680,680798457301471234,
1681,680609293079592961,
1682,680583894916304897,
1683,680497766108381184,
1684,680494726643068929,
1685,680473011644985345,
1686,680440374763077632,
1687,680221482581123072,
1688,680206703334408192,
1689,680191257256136705,
1690,680176173301628928,
1691,680161097740095489,
1692,680145970311643136,
1693,680130881361686529,
1694,680115823365742593,
1695,680100725817409536,
1696,680085611152338944,
1697,680070545539371008,
1698,679877062409191424,
1699,679872969355714560,
1700,679862121895714818,
1701,679854723806179328,
1702,679844490799091713,
1703,679828447187857408,
1704,679777920601223168,
1705,679736210798047232,
1706,679729593985699840,
1707,679722016581222400,
1708,679530280114372609,
1709,679527802031484928,
1710,679511351870550016,
1711,679503373272485890,
1712,679475951516934144,
1713,679462823135686656,
1714,679405845277462528,
1715,679158373988876288,
1716,679148763231985668,
1717,679132435750195208,
1718,679111216690831360,
1719,679062614270468097,
1720,679047485189439488,
1721,679001094530465792,
1722,678991772295516161,
1723,678969228704284672,
1724,678800283649069056,
1725,678798276842360832,
1726,678774928607469569,
1727,678767140346941444,
1728,678764513869611008,
1729,678755239630127104,
1730,678740035362037760,
1731,678708137298427904,
1732,678675843183484930,
1733,678643457146150913,
1734,678446151570427904,
1735,678424312106393600,
1736,678410210315247616,
1737,678399652199309312,
1738,678396796259975168,
1739,678389028614488064,
1740,678380236862578688,
1741,678341075375947776,
1742,678334497360859136,
1743,678278586130948096,
1744,678255464182861824,
1745,678023323247357953,
1746,678021115718029313,
1747,677961670166224897,
1748,677918531514703872,
1749,677895101218201600,
1750,677716515794329600,
1751,677700003327029250,
1752,677698403548192770,
1753,677687604918272002,
1754,677673981332312066,
1755,677662372920729601,
1756,677644091929329666,
1757,677573743309385728,
1758,677565715327688705,
1759,677557565589463040,
1760,677547928504967168,
1761,677530072887205888,
1762,677335745548390400,
1763,677334615166730240,
1764,677331501395156992,
1765,677328882937298944,
1766,677314812125323265,
1767,677301033169788928,
1768,677269281705472000,
1769,677228873407442944,
1770,677187300187611136,
1771,676975532580409345,
1772,676957860086095872,
1773,676949632774234114,
1774,676948236477857792,
1775,676946864479084545,
1776,676942428000112642,
1777,676936541936185344,
1778,676916996760600576,
1779,676897532954456065,
1780,676864501615042560,
1781,676821958043033607,
1782,676819651066732545,
1783,676811746707918848,
1784,676776431406465024,
1785,676617503762681856,
1786,676613908052996102,
1787,676606785097199616,
1788,676603393314578432,
1789,676593408224403456,
1790,676590572941893632,
1791,676588346097852417,
1792,676582956622721024,
1793,676575501977128964,
1794,676533798876651520,
1795,676496375194980353,
1796,676470639084101634,
1797,676440007570247681,
1798,676430933382295552,
1799,676263575653122048,
1800,676237365392908289,
1801,676219687039057920,
1802,676215927814406144,
1803,676191832485810177,
1804,676146341966438401,
1805,676121918416756736,
1806,676101918813499392,
1807,676098748976615425,
1808,676089483918516224,
1809,675898130735476737,
1810,675891555769696257,
1811,675888385639251968,
1812,675878199931371520,
1813,675870721063669760,
1814,675853064436391936,
1815,675849018447167488,
1816,675845657354215424,
1817,675822767435051008,
1818,675820929667219457,
1819,675798442703122432,
1820,675781562965868544,
1821,675740360753160193,
1822,675710890956750848,
1823,675707330206547968,
1824,675706639471788032,
1825,675534494439489536,
1826,675531475945709568,
1827,675522403582218240,
1828,675517828909424640,
1829,675501075957489664,
1830,675497103322386432,
1831,675489971617296384,
1832,675483430902214656,
1833,675432746517426176,
1834,675372240448454658,
1835,675362609739206656,
1836,675354435921575936,
1837,675349384339542016,
1838,675334060156301312,
1839,675166823650848770,
1840,675153376133427200,
1841,675149409102012420,
1842,675147105808306176,
1843,675146535592706048,
1844,675145476954566656,
1845,675135153782571009,
1846,675113801096802304,
1847,675111688094527488,
1848,675109292475830276,
1849,675047298674663426,
1850,675015141583413248,
1851,675006312288268288,
1852,675003128568291329,
1853,674999807681908736,
1854,674805413498527744,
1855,674800520222154752,
1856,674793399141146624,
1857,674790488185167872,
1858,674788554665512960,
1859,674781762103414784,
1860,674774481756377088,
1861,674767892831932416,
1862,674764817387900928,
1863,674754018082705410,
1864,674752233200820224,
1865,674743008475090944,
1866,674742531037511680,
1867,674739953134403584,
1868,674737130913071104,
1869,674690135443775488,
1870,674670581682434048,
1871,674664755118911488,
1872,674646392044941312,
1873,674644256330530816,
1874,674638615994089473,
1875,674632714662858753,
1876,674606911342424069,
1877,674468880899788800,
1878,674447403907457024,
1879,674436901579923456,
1880,674422304705744896,
1881,674416750885273600,
1882,674410619106390016,
1883,674394782723014656,
1884,674372068062928900,
1885,674330906434379776,
1886,674318007229923329,
1887,674307341513269249,
1888,674291837063053312,
1889,674271431610523648,
1890,674269164442398721,
1891,674265582246694913,
1892,674262580978937856,
1893,674255168825880576,
1894,674082852460433408,
1895,674075285688614912,
1896,674063288070742018,
1897,674053186244734976,
1898,674051556661161984,
1899,674045139690631169,
1900,674042553264685056,
1901,674038233588723717,
1902,674036086168010753,
1903,674024893172875264,
1904,674019345211760640,
1905,674014384960745472,
1906,674008982932058114,
1907,673956914389192708,
1908,673919437611909120,
1909,673906403526995968,
1910,673887867907739649,
1911,673716320723169284,
1912,673715861853720576,
1913,673711475735838725,
1914,673709992831262724,
1915,673708611235921920,
1916,673707060090052608,
1917,673705679337693185,
1918,673700254269775872,
1919,673697980713705472,
1920,673689733134946305,
1921,673688752737402881,
1922,673686845050527744,
1923,673680198160809984,
1924,673662677122719744,
1925,673656262056419329,
1926,673636718965334016,
1927,673612854080196609,
1928,673583129559498752,
1929,673580926094458881,
1930,673576835670777856,
1931,673363615379013632,
1932,673359818736984064,
1933,673355879178194945,
1934,673352124999274496,
1935,673350198937153538,
1936,673345638550134785,
1937,673343217010679808,
1938,673342308415348736,
1939,673320132811366400,
1940,673317986296586240,
1941,673295268553605120,
1942,673270968295534593,
1943,673240798075449344,
1944,673213039743795200,
1945,673148804208660480,
1946,672997845381865473,
1947,672995267319328768,
1948,672988786805112832,
1949,672984142909456390,
1950,672980819271634944,
1951,672975131468300288,
1952,672970152493887488,
1953,672968025906282496,
1954,672964561327235073,
1955,672902681409806336,
1956,672898206762672129,
1957,672884426393653248,
1958,672877615439593473,
1959,672834301050937345,
1960,672828477930868736,
1961,672640509974827008,
1962,672622327801233409,
1963,672614745925664768,
1964,672609152938721280,
1965,672604026190569472,
1966,672594978741354496,
1967,672591762242805761,
1968,672591271085670400,
1969,672538107540070400,
1970,672523490734551040,
1971,672488522314567680,
1972,672482722825261057,
1973,672481316919734272,
1974,672475084225949696,
1975,672466075045466113,
1976,672272411274932228,
1977,672267570918129665,
1978,672264251789176834,
1979,672256522047614977,
1980,672254177670729728,
1981,672248013293752320,
1982,672245253877968896,
1983,672239279297454080,
1984,672231046314901505,
1985,672222792075620352,
1986,672205392827572224,
1987,672169685991993344,
1988,672160042234327040,
1989,672139350159835138,
1990,672125275208069120,
1991,672095186491711488,
1992,672082170312290304,
1993,672068090318987265,
1994,671896809300709376,
1995,671891728106971137,
1996,671882082306625538,
1997,671879137494245376,
1998,671874878652489728,
1999,671866342182637568,
2000,671855973984772097,
2001,671789708968640512,
2002,671768281401958400,
2003,671763349865160704,
2004,671744970634719232,
2005,671743150407421952,
2006,671735591348891648,
2007,671729906628341761,
2008,671561002136281088,
2009,671550332464455680,
2010,671547767500775424,
2011,671544874165002241,
2012,671542985629241344,
2013,671538301157904385,
2014,671536543010570240,
2015,671533943490011136,
2016,671528761649688577,
2017,671520732782923777,
2018,671518598289059840,
2019,671511350426865664,
2020,671504605491109889,
2021,671497587707535361,
2022,671488513339211776,
2023,671486386088865792,
2024,671485057807351808,
2025,671390180817915904,
2026,671362598324076544,
2027,671357843010908160,
2028,671355857343524864,
2029,671347597085433856,
2030,671186162933985280,
2031,671182547775299584,
2032,671166507850801152,
2033,671163268581498880,
2034,671159727754231808,
2035,671154572044468225,
2036,671151324042559489,
2037,671147085991960577,
2038,671141549288370177,
2039,671138694582165504,
2040,671134062904504320,
2041,671122204919246848,
2042,671115716440031232,
2043,671109016219725825,
2044,670995969505435648,
2045,670842764863651840,
2046,670840546554966016,
2047,670838202509447168,
2048,670833812859932673,
2049,670832455012716544,
2050,670826280409919488,
2051,670823764196741120,
2052,670822709593571328,
2053,670815497391357952,
2054,670811965569282048,
2055,670807719151067136,
2056,670804601705242624,
2057,670803562457407488,
2058,670797304698376195,
2059,670792680469889025,
2060,670789397210615808,
2061,670786190031921152,
2062,670783437142401025,
2063,670782429121134593,
2064,670780561024270336,
2065,670778058496974848,
2066,670764103623966721,
2067,670755717859713024,
2068,670733412878163972,
2069,670727704916926465,
2070,670717338665226240,
2071,670704688707301377,
2072,670691627984359425,
2073,670679630144274432,
2074,670676092097810432,
2075,670668383499735048,
2076,670474236058800128,
2077,670468609693655041,
2078,670465786746662913,
2079,670452855871037440,
2080,670449342516494336,
2081,670444955656130560,
2082,670442337873600512,
2083,670435821946826752,
2084,670434127938719744,
2085,670433248821026816,
2086,670428280563085312,
2087,670427002554466305,
2088,670421925039075328,
2089,670420569653809152,
2090,670417414769758208,
2091,670411370698022913,
2092,670408998013820928,
2093,670403879788544000,
2094,670385711116361728,
2095,670374371102445568,
2096,670361874861563904,
2097,670338931251150849,
2098,670319130621435904,
2099,670303360680108032,
2100,670290420111441920,
2101,670093938074779648,
2102,670086499208155136,
2103,670079681849372674,
2104,670073503555706880,
2105,670069087419133954,
2106,670061506722140161,
2107,670055038660800512,
2108,670046952931721218,
2109,670040295598354432,
2110,670037189829525505,
2111,670003130994700288,
2112,669993076832759809,
2113,669972011175813120,
2114,669970042633789440,
2115,669942763794931712,
2116,669926384437997569,
2117,669923323644657664,
2118,669753178989142016,
2119,669749430875258880,
2120,669684865554620416,
2121,669683899023405056,
2122,669682095984410625,
2123,669680153564442624,
2124,669661792646373376,
2125,669625907762618368,
2126,669603084620980224,
2127,669597912108789760,
2128,669583744538451968,
2129,669573570759163904,
2130,669571471778410496,
2131,669567591774625800,
2132,669564461267722241,
2133,669393256313184256,
2134,669375718304980992,
2135,669371483794317312,
2136,669367896104181761,
2137,669363888236994561,
2138,669359674819481600,
2139,669354382627049472,
2140,669353438988365824,
2141,669351434509529089,
2142,669328503091937280,
2143,669327207240699904,
2144,669324657376567296,
2145,669216679721873412,
2146,669214165781868544,
2147,669203728096960512,
2148,669037058363662336,
2149,669015743032369152,
2150,669006782128353280,
2151,669000397445533696,
2152,668994913074286592,
2153,668992363537309700,
2154,668989615043424256,
2155,668988183816871936,
2156,668986018524233728,
2157,668981893510119424,
2158,668979806671884288,
2159,668975677807423489,
2160,668967877119254528,
2161,668960084974809088,
2162,668955713004314625,
2163,668932921458302977,
2164,668902994700836864,
2165,668892474547511297,
2166,668872652652679168,
2167,668852170888998912,
2168,668826086256599040,
2169,668815180734689280,
2170,668779399630725120,
2171,668655139528511488,
2172,668645506898350081,
2173,668643542311546881,
2174,668641109086707712,
2175,668636665813057536,
2176,668633411083464705,
2177,668631377374486528,
2178,668627278264475648,
2179,668625577880875008,
2180,668623201287675904,
2181,668620235289837568,
2182,668614819948453888,
2183,668587383441514497,
2184,668567822092664832,
2185,668544745690562560,
2186,668542336805281792,
2187,668537837512433665,
2188,668528771708952576,
2189,668507509523615744,
2190,668496999348633600,
2191,668484198282485761,
2192,668480044826800133,
2193,668466899341221888,
2194,668297328638447616,
2195,668291999406125056,
2196,668286279830867968,
2197,668274247790391296,
2198,668268907921326080,
2199,668256321989451776,
2200,668248472370458624,
2201,668237644992782336,
2202,668226093875376128,
2203,668221241640230912,
2204,668204964695683073,
2205,668190681446379520,
2206,668171859951755264,
2207,668154635664932864,
2208,668142349051129856,
2209,668113020489474048,
2210,667937095915278337,
2211,667924896115245057,
2212,667915453470232577,
2213,667911425562669056,
2214,667902449697558528,
2215,667886921285246976,
2216,667885044254572545,
2217,667878741721415682,
2218,667873844930215936,
2219,667866724293877760,
2220,667861340749471744,
2221,667832474953625600,
2222,667806454573760512,
2223,667801013445750784,
2224,667793409583771648,
2225,667782464991965184,
2226,667773195014021121,
2227,667766675769573376,
2228,667728196545200128,
2229,667724302356258817,
2230,667550904950915073,
2231,667550882905632768,
2232,667549055577362432,
2233,667546741521195010,
2234,667544320556335104,
2235,667538891197542400,
2236,667534815156183040,
2237,667530908589760512,
2238,667524857454854144,
2239,667517642048163840,
2240,667509364010450944,
2241,667502640335572993,
2242,667495797102141441,
2243,667491009379606528,
2244,667470559035432960,
2245,667455448082227200,
2246,667453023279554560,
2247,667443425659232256,
2248,667437278097252352,
2249,667435689202614272,
2250,667405339315146752,
2251,667393430834667520,
2252,667369227918143488,
2253,667211855547486208,
2254,667200525029539841,
2255,667192066997374976,
2256,667188689915760640,
2257,667182792070062081,
2258,667177989038297088,
2259,667176164155375616,
2260,667174963120574464,
2261,667171260800061440,
2262,667165590075940865,
2263,667160273090932737,
2264,667152164079423490,
2265,667138269671505920,
2266,667119796878725120,
2267,667090893657276420,
2268,667073648344346624,
2269,667070482143944705,
2270,667065535570550784,
2271,667062181243039745,
2272,667044094246576128,
2273,667012601033924608,
2274,666996132027977728,
2275,666983947667116034,
2276,666837028449972224,
2277,666835007768551424,
2278,666826780179869698,
2279,666817836334096384,
2280,666804364988780544,
2281,666786068205871104,
2282,666781792255496192,
2283,666776908487630848,
2284,666739327293083650,
2285,666701168228331520,
2286,666691418707132416,
2287,666649482315059201,
2288,666644823164719104,
2289,666454714377183233,
2290,666447344410484738,
2291,666437273139982337,
2292,666435652385423360,
2293,666430724426358785,
2294,666428276349472768,
2295,666421158376562688,
2296,666418789513326592,
2297,666411507551481857,
2298,666407126856765440,
2299,666396247373291520,
2300,666373753744588802,
2301,666362758909284353,
2302,666353288456101888,
2303,666345417576210432,
2304,666337882303524864,
2305,666293911632134144,
2306,666287406224695296,
2307,666273097616637952,
2308,666268910803644416,
2309,666104133288665088,
2310,666102155909144576,
2311,666099513787052032,
2312,666094000022159362,
2313,666082916733198337,
2314,666073100786774016,
2315,666071193221509120,
2316,666063827256086533,
2317,666058600524156928,
2318,666057090499244032,
2319,666055525042405380,
2320,666051853826850816,
2321,666050758794694657,
2322,666049248165822465,
2323,666044226329800704,
2324,666033412701032449,
2325,666029285002620928,
2326,666020888022790149,
