,tweet_id,retweets
1165,717537687239008257,5332
1166,717428917016076293,1479
1167,717421804990701568,2899
1168,717047459982213120,5817
1169,717009362452090881,2988
1170,716802964044845056,3972
1171,716791146589110272,7754
1172,716730379797970944,1137
1173,716447146686459905,12039
1174,716439118184652801,2202
1175,716285507865542656,2562
1176,716080869887381504,6267
1177,715928423106027520,2941
1178,715758151270801409,3427
1179,715733265223708672,4298
1180,715704790270025728,2567
1181,715696743237730304,3619
1182,715680795826982913,3980
1183,715360349751484417,5050
1184,715342466308784130,2801
1185,715220193576927233,2219
1186,715200624753819648,4762
1187,715009755312439296,3825
1188,714982300363173890,3437
1189,714962719905021952,6762
1190,714957620017307648,3824
1191,714631576617938945,3021
1192,714606013974974464,3351
1193,714485234495041536,2461
1194,714258258790387713,2828
1195,714251586676113411,3032
1196,714214115368108032,2120
1197,714141408463036416,4010
1198,713919462244790272,3050
1199,713909862279876608,1754
1200,713900603437621249,2628
1201,713761197720473600,4475
1202,713411074226274305,4104
1203,713177543487135744,6665
1204,713175907180089344,4098
1205,712809025985978368,17592
1206,712717840512598017,11352
1207,712668654853337088,3836
1208,712438159032893441,4917
1209,712309440758808576,222
1210,712097430750289920,3472
1211,712092745624633345,2715
1212,712085617388212225,3021
1213,712065007010385924,2080
1214,711998809858043904,0
1215,711968124745228288,7430
1216,711743778164514816,2624
1217,711732680602345472,8102
1218,711694788429553666,30336
1219,711652651650457602,3559
1220,711363825979756544,3334
1221,711306686208872448,3058
1222,711008018775851008,2749
1223,710997087345876993,4225
1224,710844581445812225,2357
1225,710833117892898816,2477
1226,710658690886586372,2144
1227,710609963652087808,4444
1228,710588934686908417,4183
1229,710296729921429505,2207
1230,710283270106132480,2001
1231,710272297844797440,4155
1232,710269109699739648,2203
1233,710153181850935296,2686
1234,710140971284037632,2525
1235,710117014656950272,5040
1236,709918798883774466,3234
1237,709901256215666688,608
1238,709852847387627521,3244
1239,709566166965075968,3260
1240,709556954897764353,3029
1241,709519240576036864,1388
1242,709449600415961088,2029
1243,709409458133323776,2431
1244,709225125749587968,2216
1245,709207347839836162,11447
1246,709198395643068416,2274
1247,709179584944730112,1859
1248,709158332880297985,1883
1249,709042156699303936,4349
1250,708853462201716736,1671
1251,708845821941387268,2745
1252,708834316713893888,1556
1253,708810915978854401,15259
1254,708738143638450176,2549
1255,708711088997666817,2345
1256,708479650088034305,2347
1257,708469915515297792,2858
1258,708400866336894977,14707
1259,708356463048204288,3307
1260,708349470027751425,2193
1261,708149363256774660,3996
1262,708130923141795840,3105
1263,708119489313951744,2490
1264,708109389455101952,1807
1265,708026248782585858,4076
1266,707995814724026368,2880
1267,707983188426153984,45
1268,707969809498152960,2493
1269,707776935007539200,3015
1270,707741517457260545,2295
1271,707738799544082433,3745
1272,707693576495472641,3132
1273,707629649552134146,2361
1274,707610948723478529,15639
1275,707420581654872064,2077
1276,707411934438625280,2120
1277,707387676719185920,3224
1278,707377100785885184,3020
1279,707315916783140866,2287
1280,707297311098011648,2586
1281,707059547140169728,2405
1282,707038192327901184,2020
1283,707021089608753152,3742
1284,707014260413456384,2122
1285,706904523814649856,13460
1286,706901761596989440,1892
1287,706681918348251136,3033
1288,706644897839910912,2355
1289,706593038911545345,1992
1290,706538006853918722,3201
1291,706516534877929472,2879
1292,706346369204748288,3183
1293,706310011488698368,19579
1294,706291001778950144,1571
1295,706265994973601792,2527
1296,706169069255446529,3601
1297,706166467411222528,4742
1298,706153300320784384,1364
1299,705975130514706432,2869
1300,705970349788291072,2934
1301,705898680587526145,2192
1302,705786532653883392,1799
1303,705591895322394625,2922
1304,705475953783398401,2752
1305,705442520700944385,4078
1306,705428427625635840,3525
1307,705239209544720384,2778
1308,705223444686888960,2385
1309,705102439679201280,1968
1310,705066031337840642,2019
1311,704871453724954624,3969
1312,704859558691414016,2075
1313,704847917308362754,4711
1314,704819833553219584,2455
1315,704761120771465216,6150
1316,704499785726889984,2669
1317,704491224099647488,690
1318,704480331685040129,3154
1319,704364645503647744,7360
1320,704347321748819968,1449
1321,704134088924532736,1390
1322,704113298707505153,1718
1323,704054845121142784,2697
1324,703774238772166656,1711
1325,703769065844768768,3023
1326,703631701117943808,2370
1327,703611486317502464,3552
1328,703425003149250560,3510
1329,703407252292673536,2262
1330,703382836347330562,3229
1331,703356393781329922,1771
1332,703268521220972544,1829
1333,703079050210877440,6833
1334,703041949650034688,24382
1335,702932127499816960,2375
1336,702899151802126337,1486
1337,702684942141153280,2992
1338,702671118226825216,2021
1339,702598099714314240,11353
1340,702539513671897089,2655
1341,702332542343577600,2942
1342,702321140488925184,3035
1343,702276748847800320,2285
1344,702217446468493312,4398
1345,701981390485725185,3167
1346,701952816642965504,3547
1347,701889187134500865,3257
1348,701805642395348998,3128
1349,701601587219795968,1931
1350,701570477911896070,2585
1351,701545186879471618,2459
1352,701214700881756160,11300
1353,700890391244103680,2047
1354,700864154249383937,2403
1355,700847567345688576,2283
1356,700796979434098688,2262
1357,700747788515020802,21064
1358,700518061187723268,2400
1359,700505138482569216,2115
1360,700462010979500032,3790
1361,700167517596164096,2437
1362,700151421916807169,2062
1363,700143752053182464,6941
1364,700062718104104960,2453
1365,700029284593901568,1922
1366,700002074055016451,3038
1367,699801817392291840,2782
1368,699788877217865730,2066
1369,699779630832685056,2513
1370,699775878809702401,1813
1371,699691744225525762,9491
1372,699446877801091073,5521
1373,699434518667751424,2035
1374,699423671849451520,1251
1375,699413908797464576,1934
1376,699370870310113280,1757
1377,699323444782047232,2913
1378,699088579889332224,2091
1379,699079609774645248,2262
1380,699072405256409088,2725
1381,699060279947165696,3440
1382,699036661657767936,2410
1383,698989035503689728,3087
1384,698953797952008193,2491
1385,698907974262222848,2346
1386,698710712454139905,2279
1387,698703483621523456,1332
1388,698635131305795584,1198
1389,698549713696649216,2152
1390,698355670425473025,1709
1391,698342080612007937,2081
1392,698262614669991936,4415
1393,698195409219559425,15553
1394,698178924120031232,2598
1395,697995514407682048,1417
1396,697990423684476929,3020
1397,697943111201378304,2210
1398,697881462549430272,2789
1399,697630435728322560,1604
1400,697616773278015490,2900
1401,697596423848730625,2791
1402,697575480820686848,1896
1403,697516214579523584,1881
1404,697482927769255936,2246
1405,697463031882764288,3178
1406,697270446429966336,4354
1407,697259378236399616,3050
1408,697255105972801536,2855
1409,697242256848379904,2334
1410,696900204696625153,2928
1411,696894894812565505,2177
1412,696886256886657024,4456
1413,696877980375769088,2266
1414,696754882863349760,1375
1415,696744641916489729,1900
1416,696713835009417216,2183
1417,696518437233913856,3645
1418,696490539101908992,1137
1419,696488710901260288,2320
1420,696405997980676096,2933
1421,696100768806522880,1782
1422,695816827381944320,2768
1423,695794761660297217,2922
1424,695767669421768709,1713
1425,695629776980148225,4208
1426,695446424020918272,4102
1427,695409464418041856,8013
1428,695314793360662529,3345
1429,695095422348574720,2467
1430,695074328191332352,2620
1431,695064344191721472,1481
1432,695051054296211456,2441
1433,694925794720792577,2503
1434,694905863685980160,2543
1435,694669722378485760,33090
1436,694356675654983680,1389
1437,694352839993344000,1885
1438,694342028726001664,1464
1439,694329668942569472,1828
1440,694206574471057408,3825
1441,694183373896572928,2715
1442,694001791655137281,3148
1443,693993230313091072,1739
1444,693942351086120961,1626
1445,693647888581312512,2482
1446,693644216740769793,1267
1447,693642232151285760,2361
1448,693629975228977152,2264
1449,693622659251335168,1422
1450,693590843962331137,4669
1451,693582294167244802,1523
1452,693486665285931008,1630
1453,693280720173801472,3095
1454,693267061318012928,2204
1455,693262851218264065,2051
1456,693231807727280129,2661
1457,693155686491000832,7274
1458,693109034023534592,1569
1459,693095443459342336,1707
1460,692919143163629568,2508
1461,692905862751522816,2243
1462,692901601640583168,1620
1463,692894228850999298,2089
1464,692828166163931137,2664
1465,692752401762250755,6294
1466,692568918515392513,4040
1467,692535307825213440,2908
1468,692530551048294401,1707
1469,692423280028966913,1368
1470,692417313023332352,8676
1471,692187005137076224,2342
1472,692158366030913536,1977
1473,692142790915014657,1515
1474,692041934689402880,3132
1475,692017291282812928,2678
1476,691820333922455552,3664
1477,691793053716221953,7508
1478,691756958957883396,2608
1479,691675652215414786,1801
1480,691483041324204033,2207
1481,691459709405118465,3737
1482,691444869282295808,2441
1483,691416866452082688,17892
1484,691321916024623104,2392
1485,691096613310316544,2769
1486,691090071332753408,1606
1487,690989312272396288,5453
1488,690959652130045952,3324
1489,690938899477221376,3780
1490,690932576555528194,3032
1491,690735892932222976,3508
1492,690728923253055490,2008
1493,690690673629138944,2156
1494,690649993829576704,1203
1495,690607260360429569,279
1496,690597161306841088,1786
1497,690400367696297985,1745
1498,690374419777196032,2978
1499,690360449368465409,2454
1500,690348396616552449,1374
1501,690248561355657216,1544
1502,690021994562220032,2588
1503,690015576308211712,2311
1504,690005060500217858,3390
1505,689999384604450816,1308
1506,689993469801164801,1349
1507,689977555533848577,1269
1508,689905486972461056,2263
1509,689877686181715968,2807
1510,689835978131935233,2023
1511,689661964914655233,3003
1512,689659372465688576,9546
1513,689623661272240129,2044
1514,689599056876867584,10792
1515,689557536375177216,1906
1516,689517482558820352,3136
1517,689289219123089408,2073
1518,689283819090870273,3025
1519,689280876073582592,1831
1520,689275259254616065,1056
1521,689255633275777024,2359
1522,689154315265683456,2862
1523,689143371370250240,1869
1524,688916208532455424,2502
1525,688908934925697024,1945
1526,688898160958271489,1931
1527,688894073864884227,2062
1528,688828561667567616,1282
1529,688804835492233216,890
1530,688789766343622656,2060
1531,688547210804498433,2405
1532,688519176466644993,2155
1533,688385280030670848,8569
1534,688211956440801280,2082
1535,688179443353796608,1981
1536,688116655151435777,2618
1537,688064179421470721,1601
1538,687841446767013888,5034
1539,687826841265172480,2527
1540,687818504314159109,2283
1541,687807801670897665,2203
1542,687732144991551489,1625
1543,687704180304273409,2245
1544,687664829264453632,1807
1545,687494652870668288,1763
1546,687480748861947905,1477
1547,687476254459715584,1832
1548,687460506001633280,1909
1549,687399393394311168,1753
1550,687317306314240000,18679
1551,687312378585812992,4020
1552,687127927494963200,4980
1553,687124485711986689,2020
1554,687109925361856513,5372
1555,687102708889812993,2171
1556,687096057537363968,2081
1557,686947101016735744,8001
1558,686760001961103360,3244
1559,686749460672679938,3205
1560,686730991906516992,3814
1561,686683045143953408,2614
1562,686618349602762752,3417
1563,686606069955735556,1754
1564,686394059078897668,1600
1565,686386521809772549,3016
1566,686377065986265092,2050
1567,686358356425093120,2001
1568,686286779679375361,3729
1569,686050296934563840,2065
1570,686035780142297088,1062
1571,686034024800862208,2851
1572,686007916130873345,2285
1573,686003207160610816,1684
1574,685973236358713344,1941
1575,685943807276412928,1498
1576,685906723014619143,6911
1577,685681090388975616,1888
1578,685667379192414208,2186
1579,685663452032069632,2978
1580,685641971164143616,2696
1581,685547936038666240,30428
1582,685532292383666176,2814
1583,685325112850124800,8688
1584,685321586178670592,2451
1585,685315239903100929,3035
1586,685307451701334016,1929
1587,685268753634967552,2845
1588,685198997565345792,2143
1589,685169283572338688,3787
1590,684969860808454144,2218
1591,684959798585110529,6300
1592,684940049151070208,2964
1593,684926975086034944,3226
1594,684914660081053696,3226
1595,684902183876321280,1718
1596,684880619965411328,1924
1597,684830982659280897,32398
1598,684800227459624960,2517
1599,684594889858887680,8193
1600,684588130326986752,3815
1601,684567543613382656,2763
1602,684538444857667585,2438
1603,684481074559381504,3572
1604,684460069371654144,1821
1605,684241637099323392,7497
1606,684225744407494656,1149
1607,684222868335505415,3522
1608,684200372118904832,1986
1609,684195085588783105,1763
1610,684188786104872960,3224
1611,684177701129875456,1867
1612,684147889187209216,2745
1613,684122891630342144,1861
1614,684097758874210310,3802
1615,683857920510050305,3528
1616,683852578183077888,1797
1617,683849932751646720,2417
1618,683834909291606017,2417
1619,683828599284170753,2590
1620,683773439333797890,3077
1621,683742671509258241,5984
1622,683515932363329536,6800
1623,683498322573824003,2934
1624,683481228088049664,2451
1625,683462770029932544,2242
1626,683449695444799489,3584
1627,683391852557561860,7056
1628,683357973142474752,2672
1629,683142553609318400,2649
1630,683111407806746624,3148
1631,683098815881154561,2001
1632,683078886620553216,1860
1633,683030066213818368,2001
1634,682962037429899265,33843
1635,682808988178739200,1631
1636,682788441537560576,2286
1637,682750546109968385,1407
1638,682697186228989953,1218
1639,682662431982772225,2820
1640,682638830361513985,1912
1641,682429480204398592,3186
1642,682406705142087680,6974
1643,682393905736888321,2077
1644,682389078323662849,1544
1645,682303737705140231,2826
1646,682259524040966145,3815
1647,682242692827447297,2972
1648,682088079302213632,16819
1649,682059653698686977,4542
1650,682047327939461121,2951
1651,682032003584274432,6070
1652,682003177596559360,2874
1653,681981167097122816,2599
1654,681891461017812993,2274
1655,681694085539872773,11825
1656,681679526984871937,1628
1657,681654059175129088,2427
1658,681610798867845120,1733
1659,681579835668455424,3258
1660,681523177663676416,13192
1661,681340665377193984,1518
1662,681339448655802368,8564
1663,681320187870711809,2414
1664,681302363064414209,3602
1665,681297372102656000,2959
1666,681281657291280384,2965
1667,681261549936340994,1335
1668,681242418453299201,1359
1669,681231109724700672,2243
1670,681193455364796417,3422
1671,680970795137544192,2215
1672,680959110691590145,4225
1673,680940246314430465,2925
1674,680934982542561280,1920
1675,680913438424612864,2211
1676,680889648562991104,1613
1677,680836378243002368,3191
1678,680805554198020098,1982
1679,680801747103793152,2190
1680,680798457301471234,2611
1681,680609293079592961,2414
1682,680583894916304897,3312
1683,680497766108381184,3890
1684,680494726643068929,1575
1685,680473011644985345,2346
1686,680440374763077632,1329
1687,680221482581123072,1363
1688,680206703334408192,2592
1689,680191257256136705,1982
1690,680176173301628928,3566
1691,680161097740095489,2143
1692,680145970311643136,3314
1693,680130881361686529,2117
1694,680115823365742593,2497
1695,680100725817409536,3305
1696,680085611152338944,11762
1697,680070545539371008,2388
1698,679877062409191424,1799
1699,679872969355714560,2013
1700,679862121895714818,2252
1701,679854723806179328,2616
1702,679844490799091713,2186
1703,679828447187857408,33198
1704,679777920601223168,2856
1705,679736210798047232,1914
1706,679729593985699840,1992
1707,679722016581222400,1538
1708,679530280114372609,4373
1709,679527802031484928,2428
1710,679511351870550016,3076
1711,679503373272485890,2919
1712,679475951516934144,1926
1713,679462823135686656,29434
1714,679405845277462528,2166
1715,679158373988876288,19458
1716,679148763231985668,2557
1717,679132435750195208,2711
1718,679111216690831360,5442
1719,679062614270468097,15495
1720,679047485189439488,2057
1721,679001094530465792,2599
1722,678991772295516161,2071
1723,678969228704284672,1497
1724,678800283649069056,2357
1725,678798276842360832,3167
1726,678774928607469569,2575
1727,678767140346941444,3224
1728,678764513869611008,1483
1729,678755239630127104,6493
1730,678740035362037760,3402
1731,678708137298427904,5133
1732,678675843183484930,2607
1733,678643457146150913,1882
1734,678446151570427904,3657
1735,678424312106393600,5005
1736,678410210315247616,3829
1737,678399652199309312,73523
1738,678396796259975168,1459
1739,678389028614488064,1714
1740,678380236862578688,2245
1741,678341075375947776,1576
1742,678334497360859136,1184
1743,678278586130948096,10423
1744,678255464182861824,1453
1745,678023323247357953,1743
1746,678021115718029313,12388
1747,677961670166224897,3145
1748,677918531514703872,1219
1749,677895101218201600,4399
1750,677716515794329600,2784
1751,677700003327029250,3116
1752,677698403548192770,1117
1753,677687604918272002,2264
1754,677673981332312066,3034
1755,677662372920729601,1777
1756,677644091929329666,1711
1757,677573743309385728,1939
1758,677565715327688705,1188
1759,677557565589463040,2223
1760,677547928504967168,6330
1761,677530072887205888,968
1762,677335745548390400,2761
1763,677334615166730240,1228
1764,677331501395156992,987
1765,677328882937298944,3338
1766,677314812125323265,1500
1767,677301033169788928,1114
1768,677269281705472000,1799
1769,677228873407442944,3211
1770,677187300187611136,2485
1771,676975532580409345,2526
1772,676957860086095872,2029
1773,676949632774234114,1188
1774,676948236477857792,1958
1775,676946864479084545,1576
1776,676942428000112642,1878
1777,676936541936185344,11631
1778,676916996760600576,2697
1779,676897532954456065,2051
1780,676864501615042560,1903
1781,676821958043033607,20743
1782,676819651066732545,1656
1783,676811746707918848,1306
1784,676776431406465024,4532
1785,676617503762681856,2614
1786,676613908052996102,986
1787,676606785097199616,1723
1788,676603393314578432,1042
1789,676593408224403456,4140
1790,676590572941893632,837
1791,676588346097852417,2086
1792,676582956622721024,1082
1793,676575501977128964,2334
1794,676533798876651520,1700
1795,676496375194980353,1374
1796,676470639084101634,10598
1797,676440007570247681,1565
1798,676430933382295552,1264
1799,676263575653122048,1894
1800,676237365392908289,1091
1801,676219687039057920,70977
1802,676215927814406144,1573
1803,676191832485810177,2059
1804,676146341966438401,1755
1805,676121918416756736,1966
1806,676101918813499392,2584
1807,676098748976615425,2682
1808,676089483918516224,1183
1809,675898130735476737,1448
1810,675891555769696257,1925
1811,675888385639251968,2118
1812,675878199931371520,3783
1813,675870721063669760,1469
1814,675853064436391936,2427
1815,675849018447167488,866
1816,675845657354215424,2049
1817,675822767435051008,1381
1818,675820929667219457,956
1819,675798442703122432,9323
1820,675781562965868544,1459
1821,675740360753160193,1062
1822,675710890956750848,1695
1823,675707330206547968,1786
1824,675706639471788032,583
1825,675534494439489536,1664
1826,675531475945709568,1069
1827,675522403582218240,942
1828,675517828909424640,1151
1829,675501075957489664,15568
1830,675497103322386432,2824
1831,675489971617296384,1156
1832,675483430902214656,1667
1833,675432746517426176,1361
1834,675372240448454658,1531
1835,675362609739206656,943
1836,675354435921575936,29506
1837,675349384339542016,3536
1838,675334060156301312,2491
1839,675166823650848770,3179
1840,675153376133427200,5605
1841,675149409102012420,3355
1842,675147105808306176,842
1843,675146535592706048,1055
1844,675145476954566656,1918
1845,675135153782571009,1165
1846,675113801096802304,1739
1847,675111688094527488,867
1848,675109292475830276,2522
1849,675047298674663426,929
1850,675015141583413248,2425
1851,675006312288268288,876
1852,675003128568291329,1394
1853,674999807681908736,1995
1854,674805413498527744,765
1855,674800520222154752,2706
1856,674793399141146624,2225
1857,674790488185167872,986
1858,674788554665512960,719
1859,674781762103414784,1807
1860,674774481756377088,990
1861,674767892831932416,1633
1862,674764817387900928,700
1863,674754018082705410,1229
1864,674752233200820224,1312
1865,674743008475090944,1261
1866,674742531037511680,430
1867,674739953134403584,968
1868,674737130913071104,580
1869,674690135443775488,1027
1870,674670581682434048,1449
1871,674664755118911488,812
1872,674646392044941312,1281
1873,674644256330530816,929
1874,674638615994089473,1517
1875,674632714662858753,1346
1876,674606911342424069,840
1877,674468880899788800,5567
1878,674447403907457024,957
1879,674436901579923456,987
1880,674422304705744896,1285
1881,674416750885273600,611
1882,674410619106390016,1071
1883,674394782723014656,1335
1884,674372068062928900,767
1885,674330906434379776,506
1886,674318007229923329,1254
1887,674307341513269249,10159
1888,674291837063053312,13205
1889,674271431610523648,1394
1890,674269164442398721,824
1891,674265582246694913,1463
1892,674262580978937856,1180
1893,674255168825880576,1307
1894,674082852460433408,682
1895,674075285688614912,889
1896,674063288070742018,5736
1897,674053186244734976,2953
1898,674051556661161984,1294
1899,674045139690631169,1267
1900,674042553264685056,636
1901,674038233588723717,980
1902,674036086168010753,761
1903,674024893172875264,1588
1904,674019345211760640,1016
1905,674014384960745472,1389
1906,674008982932058114,1082
1907,673956914389192708,1752
1908,673919437611909120,1057
1909,673906403526995968,2850
1910,673887867907739649,844
1911,673716320723169284,2787
1912,673715861853720576,3170
1913,673711475735838725,941
1914,673709992831262724,754
1915,673708611235921920,954
1916,673707060090052608,990
1917,673705679337693185,1125
1918,673700254269775872,1282
1919,673697980713705472,3519
1920,673689733134946305,1546
1921,673688752737402881,1127
1922,673686845050527744,1277
1923,673680198160809984,1230
1924,673662677122719744,1131
1925,673656262056419329,650
1926,673636718965334016,995
1927,673612854080196609,1426
1928,673583129559498752,1068
1929,673580926094458881,738
1930,673576835670777856,1236
1931,673363615379013632,932
1932,673359818736984064,1288
1933,673355879178194945,1345
1934,673352124999274496,1496
1935,673350198937153538,686
1936,673345638550134785,2235
1937,673343217010679808,861
1938,673342308415348736,1139
1939,673320132811366400,11983
1940,673317986296586240,782
1941,673295268553605120,6736
1942,673270968295534593,960
1943,673240798075449344,1279
1944,673213039743795200,1979
1945,673148804208660480,1493
1946,672997845381865473,1755
1947,672995267319328768,845
1948,672988786805112832,878
1949,672984142909456390,1120
1950,672980819271634944,1630
1951,672975131468300288,1498
1952,672970152493887488,841
1953,672968025906282496,1186
1954,672964561327235073,1262
1955,672902681409806336,1233
1956,672898206762672129,795
1957,672884426393653248,1370
1958,672877615439593473,909
1959,672834301050937345,1158
1960,672828477930868736,1110
1961,672640509974827008,874
1962,672622327801233409,1151
1963,672614745925664768,1091
1964,672609152938721280,971
1965,672604026190569472,973
1966,672594978741354496,1181
1967,672591762242805761,846
1968,672591271085670400,642
1969,672538107540070400,903
1970,672523490734551040,552
1971,672488522314567680,990
1972,672482722825261057,992
1973,672481316919734272,640
1974,672475084225949696,1298
1975,672466075045466113,1191
1976,672272411274932228,5726
1977,672267570918129665,1318
1978,672264251789176834,1012
1979,672256522047614977,2513
1980,672254177670729728,1277
1981,672248013293752320,1531
1982,672245253877968896,607
1983,672239279297454080,806
1984,672231046314901505,1624
1985,672222792075620352,703
1986,672205392827572224,1991
1987,672169685991993344,908
1988,672160042234327040,765
1989,672139350159835138,1547
1990,672125275208069120,2120
1991,672095186491711488,878
1992,672082170312290304,839
1993,672068090318987265,1141
1994,671896809300709376,7626
1995,671891728106971137,1176
1996,671882082306625538,3114
1997,671879137494245376,1248
1998,671874878652489728,1108
1999,671866342182637568,999
2000,671855973984772097,794
2001,671789708968640512,6331
2002,671768281401958400,1050
2003,671763349865160704,1495
2004,671744970634719232,1211
2005,671743150407421952,675
2006,671735591348891648,1287
2007,671729906628341761,7499
2008,671561002136281088,11400
2009,671550332464455680,811
2010,671547767500775424,1206
2011,671544874165002241,1731
2012,671542985629241344,966
2013,671538301157904385,836
2014,671536543010570240,1037
2015,671533943490011136,899
2016,671528761649688577,739
2017,671520732782923777,1222
2018,671518598289059840,831
2019,671511350426865664,1429
2020,671504605491109889,6247
2021,671497587707535361,828
2022,671488513339211776,886
2023,671486386088865792,512
2024,671485057807351808,679
2025,671390180817915904,1281
2026,671362598324076544,980
2027,671357843010908160,351
2028,671355857343524864,421
2029,671347597085433856,835
2030,671186162933985280,642
2031,671182547775299584,980
2032,671166507850801152,783
2033,671163268581498880,1462
2034,671159727754231808,313
2035,671154572044468225,625
2036,671151324042559489,588
2037,671147085991960577,586
2038,671141549288370177,1024
2039,671138694582165504,823
2040,671134062904504320,655
2041,671122204919246848,3089
2042,671115716440031232,1216
2043,671109016219725825,1005
2044,670995969505435648,970
2045,670842764863651840,22089
2046,670840546554966016,524
2047,670838202509447168,984
2048,670833812859932673,382
2049,670832455012716544,647
2050,670826280409919488,4875
2051,670823764196741120,677
2052,670822709593571328,545
2053,670815497391357952,2789
2054,670811965569282048,984
2055,670807719151067136,1051
2056,670804601705242624,1743
2057,670803562457407488,304
2058,670797304698376195,661
2059,670792680469889025,734
2060,670789397210615808,585
2061,670786190031921152,530
2062,670783437142401025,726
2063,670782429121134593,1350
2064,670780561024270336,703
2065,670778058496974848,298
2066,670764103623966721,958
2067,670755717859713024,393
2068,670733412878163972,851
2069,670727704916926465,737
2070,670717338665226240,1053
2071,670704688707301377,687
2072,670691627984359425,521
2073,670679630144274432,666
2074,670676092097810432,215
2075,670668383499735048,9468
2076,670474236058800128,1341
2077,670468609693655041,317
2078,670465786746662913,855
2079,670452855871037440,489
2080,670449342516494336,1076
2081,670444955656130560,6064
2082,670442337873600512,581
2083,670435821946826752,940
2084,670434127938719744,1256
2085,670433248821026816,296
2086,670428280563085312,1234
2087,670427002554466305,465
2088,670421925039075328,1149
2089,670420569653809152,540
2090,670417414769758208,501
2091,670411370698022913,1797
2092,670408998013820928,486
2093,670403879788544000,378
2094,670385711116361728,494
2095,670374371102445568,670
2096,670361874861563904,289
2097,670338931251150849,374
2098,670319130621435904,3470
2099,670303360680108032,383
2100,670290420111441920,623
2101,670093938074779648,911
2102,670086499208155136,622
2103,670079681849372674,1956
2104,670073503555706880,1386
2105,670069087419133954,554
2106,670061506722140161,669
2107,670055038660800512,592
2108,670046952931721218,575
2109,670040295598354432,659
2110,670037189829525505,527
2111,670003130994700288,296
2112,669993076832759809,288
2113,669972011175813120,395
2114,669970042633789440,272
2115,669942763794931712,444
2116,669926384437997569,339
2117,669923323644657664,202
2118,669753178989142016,709
2119,669749430875258880,229
2120,669684865554620416,448
2121,669683899023405056,339
2122,669682095984410625,312
2123,669680153564442624,588
2124,669661792646373376,715
2125,669625907762618368,3128
2126,669603084620980224,846
2127,669597912108789760,447
2128,669583744538451968,1322
2129,669573570759163904,388
2130,669571471778410496,1408
2131,669567591774625800,202
2132,669564461267722241,337
2133,669393256313184256,313
2134,669375718304980992,1179
2135,669371483794317312,438
2136,669367896104181761,406
2137,669363888236994561,558
2138,669359674819481600,332
2139,669354382627049472,2394
2140,669353438988365824,566
2141,669351434509529089,381
2142,669328503091937280,908
2143,669327207240699904,497
2144,669324657376567296,439
2145,669216679721873412,1058
2146,669214165781868544,385
2147,669203728096960512,890
2148,669037058363662336,573
2149,669015743032369152,650
2150,669006782128353280,509
2151,669000397445533696,18703
2152,668994913074286592,391
2153,668992363537309700,659
2154,668989615043424256,595
2155,668988183816871936,800
2156,668986018524233728,479
2157,668981893510119424,483
2158,668979806671884288,705
2159,668975677807423489,1158
2160,668967877119254528,127
2161,668960084974809088,620
2162,668955713004314625,241
2163,668932921458302977,227
2164,668902994700836864,276
2165,668892474547511297,354
2166,668872652652679168,477
2167,668852170888998912,409
2168,668826086256599040,384
2169,668815180734689280,494
2170,668779399630725120,628
2171,668655139528511488,474
2172,668645506898350081,774
2173,668643542311546881,788
2174,668641109086707712,944
2175,668636665813057536,922
2176,668633411083464705,2469
2177,668631377374486528,618
2178,668627278264475648,281
2179,668625577880875008,330
2180,668623201287675904,1247
2181,668620235289837568,181
2182,668614819948453888,545
2183,668587383441514497,1478
2184,668567822092664832,206
2185,668544745690562560,453
2186,668542336805281792,403
2187,668537837512433665,227
2188,668528771708952576,404
2189,668507509523615744,279
2190,668496999348633600,359
2191,668484198282485761,372
2192,668480044826800133,397
2193,668466899341221888,769
2194,668297328638447616,556
2195,668291999406125056,213
2196,668286279830867968,436
2197,668274247790391296,721
2198,668268907921326080,485
2199,668256321989451776,1153
2200,668248472370458624,842
2201,668237644992782336,5453
2202,668226093875376128,247
2203,668221241640230912,452
2204,668204964695683073,489
2205,668190681446379520,577
2206,668171859951755264,425
2207,668154635664932864,440
2208,668142349051129856,510
2209,668113020489474048,585
2210,667937095915278337,1116
2211,667924896115245057,264
2212,667915453470232577,184
2213,667911425562669056,431
2214,667902449697558528,759
2215,667886921285246976,1648
2216,667885044254572545,730
2217,667878741721415682,349
2218,667873844930215936,553
2219,667866724293877760,2717
2220,667861340749471744,221
2221,667832474953625600,255
2222,667806454573760512,931
2223,667801013445750784,283
2224,667793409583771648,609
2225,667782464991965184,363
2226,667773195014021121,204
2227,667766675769573376,373
2228,667728196545200128,325
2229,667724302356258817,424
2230,667550904950915073,0
2231,667550882905632768,0
2232,667549055577362432,5109
2233,667546741521195010,303
2234,667544320556335104,761
2235,667538891197542400,176
2236,667534815156183040,718
2237,667530908589760512,412
2238,667524857454854144,1507
2239,667517642048163840,332
2240,667509364010450944,6065
2241,667502640335572993,484
2242,667495797102141441,457
2243,667491009379606528,459
2244,667470559035432960,225
2245,667455448082227200,171
2246,667453023279554560,279
2247,667443425659232256,682
2248,667437278097252352,396
2249,667435689202614272,266
2250,667405339315146752,411
2251,667393430834667520,168
2252,667369227918143488,328
2253,667211855547486208,425
2254,667200525029539841,544
2255,667192066997374976,331
2256,667188689915760640,642
2257,667182792070062081,12546
2258,667177989038297088,166
2259,667176164155375616,527
2260,667174963120574464,218
2261,667171260800061440,186
